chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
2R	43970588	43990588	179	-0.00849144	0.00207905	-0.10087905	-0.10087905	-0.10087905	-0.10087905	-0.10087905	-0.02425385
2R	43990588	44010588	150	-0.01046502	0.00157167	0.90004383	0.90004383	0.90004383	0.90004383	0.90004383	0.02706602
2R	44010588	44030588	10	-0.01091534	0.00011369	-0.07126964	-0.07126964	-0.07126964	-0.07126964	-0.07126964	-0.58216876
2R	44030588	44050588	255	0.0015408	0.00252412	0.3571919	0.3571919	0.3571919	0.3571919	0.3571919	-0.05835885
2R	44050588	44070588	131	-0.00471349	0.00160032	-0.08853202	-0.08853202	-0.08853202	-0.08853202	-0.08853202	-0.01580784
2R	44070588	44090588	68	-0.00031006	0.00078171	-0.16474463	-0.16474463	-0.16474463	-0.16474463	-0.16474463	0.22851355
2R	44090588	44110588	284	-0.00833148	0.00314014	-0.12573059	-0.12573059	-0.12573059	-0.12573059	-0.12573059	0.00197177
2R	44110588	44130588	171	-0.00263192	0.00160162	0.18465814	0.18465814	0.18465814	0.18465814	0.18465814	0.01876918
2R	44130588	44150588	93	0.00950349	0.00088306	-0.59195877	-0.59195877	-0.59195877	-0.59195877	-0.59195877	0.02209727
2R	44150588	44170588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	44170588	44190588	94	0.0104589	0.0009157	-0.77246854	-0.77246854	-0.77246854	-0.77246854	-0.77246854	0.03616486
2R	44190588	44210588	292	0.00139576	0.0029489	0.01071565	0.01071565	0.01071565	0.01071565	0.01071565	-0.07273162
2R	44210588	44230588	68	-0.01031338	0.00069327	0.62189902	0.62189902	0.62189902	0.62189902	0.62189902	-0.07760912
2R	44230588	44250588	347	0.00573936	0.00372101	0.32946927	0.32946927	0.32946927	0.32946927	0.32946927	0.04425307
2R	44250588	44270588	318	0.00309459	0.00340313	0.30897265	0.30897265	0.30897265	0.30897265	0.30897265	0.06263737
2R	44270588	44290588	223	0.00039315	0.00235498	1.39803109	1.39803109	1.39803109	1.39803109	1.39803109	0.00780303
2R	44290588	44310588	189	0.00601783	0.00206555	1.13978739	1.13978739	1.13978739	1.13978739	1.13978739	0.13486981
2R	44310588	44330588	345	-0.002701	0.00414859	0.81835674	0.81835674	0.81835674	0.81835674	0.81835674	0.05490245
2R	44330588	44350588	271	-0.01303132	0.00331888	1.43903956	1.43903956	1.43903956	1.43903956	1.43903956	0.01465789
2R	44350588	44370588	390	-0.01028946	0.00370801	1.04531931	1.04531931	1.04531931	1.04531931	1.04531931	-0.03819562
2R	44370588	44390588	222	-0.00892384	0.00200175	0.45828256	0.45828256	0.45828256	0.45828256	0.45828256	-0.06072944
2R	44390588	44410588	107	-0.00574359	0.00140078	1.00576314	1.00576314	1.00576314	1.00576314	1.00576314	0.12750748
2R	44410588	44430588	331	-0.00213779	0.00349398	1.16550702	1.16550702	1.16550702	1.16550702	1.16550702	-0.0779174
2R	44430588	44450588	282	-0.00546367	0.0030542	0.4127491	0.4127491	0.4127491	0.4127491	0.4127491	-0.00466998
2R	44450588	44470588	323	-0.00926662	0.00350667	0.39943863	0.39943863	0.39943863	0.39943863	0.39943863	0.04340018
2R	44470588	44490588	350	-0.00766344	0.00379876	0.38870549	0.38870549	0.38870549	0.38870549	0.38870549	0.08365891
2R	44490588	44510588	130	-0.0026963	0.00138033	0.19629746	0.19629746	0.19629746	0.19629746	0.19629746	0.0305108
2R	44510588	44530588	138	-0.01019292	0.00151677	0.69626631	0.69626631	0.69626631	0.69626631	0.69626631	-0.16130593
2R	44530588	44550588	73	-0.01093213	0.00076586	-0.14876821	-0.14876821	-0.14876821	-0.14876821	-0.14876821	-0.14806522
2R	44550588	44570588	138	-0.00922878	0.00169657	-0.113873	-0.113873	-0.113873	-0.113873	-0.113873	0.06067942
2R	44570588	44590588	397	-0.00113838	0.00432793	0.16461159	0.16461159	0.16461159	0.16461159	0.16461159	0.14404367
2R	44590588	44610588	331	-0.0071014	0.00343443	-0.04988083	-0.04988083	-0.04988083	-0.04988083	-0.04988083	-0.11872851
2R	44610588	44630588	299	-0.00277445	0.00325819	-0.02534599	-0.02534599	-0.02534599	-0.02534599	-0.02534599	0.18165012
2R	44630588	44650588	139	-0.00549895	0.00138598	0.15286194	0.15286194	0.15286194	0.15286194	0.15286194	-0.1924266
2R	44650588	44670588	108	-0.00708496	0.00126784	0.24711301	0.24711301	0.24711301	0.24711301	0.24711301	-0.00270676
2R	44670588	44690588	145	-0.01140792	0.00167782	-0.021919	-0.021919	-0.021919	-0.021919	-0.021919	-0.02803357
2R	44690588	44710588	279	-0.00995473	0.00321354	0.22041458	0.22041458	0.22041458	0.22041458	0.22041458	0.03029914
2R	44710588	44730588	123	-0.01440082	0.00135508	1.18815644	1.18815644	1.18815644	1.18815644	1.18815644	-0.06527101
2R	44730588	44750588	261	-0.00837631	0.00271061	0.83891927	0.83891927	0.83891927	0.83891927	0.83891927	-0.01649439
2R	44750588	44770588	213	-0.00778287	0.00261437	0.52647356	0.52647356	0.52647356	0.52647356	0.52647356	-0.09776332
2R	44770588	44790588	274	-0.00787228	0.00344953	1.74534926	1.74534926	1.74534926	1.74534926	1.74534926	-0.11599133
2R	44790588	44810588	151	-0.00234964	0.00165172	1.35648436	1.35648436	1.35648436	1.35648436	1.35648436	0.29732681
2R	44810588	44830588	161	-0.01038393	0.00169872	1.22473124	1.22473124	1.22473124	1.22473124	1.22473124	-0.03972979
2R	44830588	44850588	113	0.00388905	0.00105475	1.33968341	1.33968341	1.33968341	1.33968341	1.33968341	0.30774847
2R	44850588	44870588	354	-0.00720985	0.0039733	2.51653973	2.51653973	2.51653973	2.51653973	2.51653973	0.04243827
2R	44870588	44890588	374	-0.00935905	0.00421969	1.17533271	1.17533271	1.17533271	1.17533271	1.17533271	-0.03813489
2R	44890588	44910588	69	-0.00036569	0.00072336	1.4213066	1.4213066	1.4213066	1.4213066	1.4213066	-0.13188619
2R	44910588	44930588	129	-0.00621302	0.00155077	2.17175901	2.17175901	2.17175901	2.17175901	2.17175901	-0.00828594
2R	44930588	44950588	188	-0.00668258	0.00247373	1.80940237	1.80940237	1.80940237	1.80940237	1.80940237	-0.05492823
2R	44950588	44970588	161	-0.00393955	0.00176141	2.26705284	2.26705284	2.26705284	2.26705284	2.26705284	0.19776779
2R	44970588	44990588	258	-0.00909813	0.00240623	2.65074939	2.65074939	2.65074939	2.65074939	2.65074939	0.09242537
2R	44990588	45010588	209	-0.01177878	0.00254507	1.06402588	1.06402588	1.06402588	1.06402588	1.06402588	0.03517292
2R	45010588	45030588	143	-0.0089662	0.00139043	0.1458346	0.1458346	0.1458346	0.1458346	0.1458346	0.07717542
2R	45030588	45050588	181	0.00154178	0.00228509	0.12999276	0.12999276	0.12999276	0.12999276	0.12999276	-0.10660087
2R	45050588	45070588	237	-0.00895628	0.00282211	0.15541865	0.15541865	0.15541865	0.15541865	0.15541865	-0.04311913
2R	45070588	45090588	169	-0.01012204	0.001913	-0.0737566	-0.0737566	-0.0737566	-0.0737566	-0.0737566	0.03802352
2R	45090588	45110588	41	-0.01290319	0.00047468	-0.35146148	-0.35146148	-0.35146148	-0.35146148	-0.35146148	-0.25071326
2R	45110588	45130588	60	-0.01214028	0.00073211	-0.4171657	-0.4171657	-0.4171657	-0.4171657	-0.4171657	0.01451716
2R	45130588	45150588	29	-0.01816032	0.00029559	-0.65858326	-0.65858326	-0.65858326	-0.65858326	-0.65858326	-0.29479226
2R	45150588	45170588	73	-0.01699476	0.0010711	-1.46271208	-1.46271208	-1.46271208	-1.46271208	-1.46271208	-0.08233792
2R	45170588	45190588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45190588	45210588	70	-0.01375388	0.00066302	-1.22227654	-1.22227654	-1.22227654	-1.22227654	-1.22227654	-0.48937048
2R	45210588	45230588	56	-0.0052294	0.00067952	-1.57984869	-1.57984869	-1.57984869	-1.57984869	-1.57984869	-0.3915632
2R	45230588	45250588	79	-0.00162488	0.00110424	-1.80585994	-1.80585994	-1.80585994	-1.80585994	-1.80585994	-0.58413098
2R	45250588	45270588	21	-0.00820783	0.00020544	-1.19785838	-1.19785838	-1.19785838	-1.19785838	-1.19785838	-0.16352197
2R	45270588	45290588	25	0.00114639	0.00029654	-1.07297299	-1.07297299	-1.07297299	-1.07297299	-1.07297299	-0.03149532
2R	45290588	45310588	64	-0.00362169	0.00078546	-2.43514208	-2.43514208	-2.43514208	-2.43514208	-2.43514208	0.01113389
2R	45310588	45330588	50	0.00749752	0.00080221	-1.4023056	-1.4023056	-1.4023056	-1.4023056	-1.4023056	0.07480089
2R	45330588	45350588	48	0.00833266	0.00061827	-1.04852511	-1.04852511	-1.04852511	-1.04852511	-1.04852511	0.3325446
2R	45350588	45370588	76	-0.00197896	0.00102835	-0.40630598	-0.40630598	-0.40630598	-0.40630598	-0.40630598	0.19446183
2R	45370588	45390588	89	0.01422181	0.00130143	-0.10314921	-0.10314921	-0.10314921	-0.10314921	-0.10314921	-0.2040442
2R	45390588	45410588	124	0.00173121	0.00145463	-1.20987215	-1.20987215	-1.20987215	-1.20987215	-1.20987215	0.1187338
2R	45410588	45430588	119	0.00322552	0.00095305	-0.80919023	-0.80919023	-0.80919023	-0.80919023	-0.80919023	-0.01588834
2R	45430588	45450588	104	-0.00614981	0.00102005	-0.88079956	-0.88079956	-0.88079956	-0.88079956	-0.88079956	0.00368123
2R	45450588	45470588	123	-0.00860114	0.00170996	-1.60647471	-1.60647471	-1.60647471	-1.60647471	-1.60647471	-0.13188619
2R	45470588	45490588	10	-0.01631556	0.00013054	-0.74157964	-0.74157964	-0.74157964	-0.74157964	-0.74157964	-0.41239008
2R	45490588	45510588	222	-0.0072176	0.00257182	-2.29808361	-2.29808361	-2.29808361	-2.29808361	-2.29808361	-0.0956428
2R	45510588	45530588	17	-0.01425165	0.00016144	-0.59578037	-0.59578037	-0.59578037	-0.59578037	-0.59578037	-0.11017536
2R	45530588	45550588	260	-0.00383536	0.00306155	-2.12853982	-2.12853982	-2.12853982	-2.12853982	-2.12853982	0.02369694
2R	45550588	45570588	139	-0.00848589	0.00173316	-1.8560944	-1.8560944	-1.8560944	-1.8560944	-1.8560944	-0.11223711
2R	45570588	45590588	16	0.00143579	0.00022504	-0.62977129	-0.62977129	-0.62977129	-0.62977129	-0.62977129	-0.12727264
2R	45590588	45610588	179	-0.01159925	0.0019519	-2.47612934	-2.47612934	-2.47612934	-2.47612934	-2.47612934	-0.03167677
2R	45610588	45630588	216	-0.0033558	0.00259697	-2.15889527	-2.15889527	-2.15889527	-2.15889527	-2.15889527	-0.28567122
2R	45630588	45650588	149	-0.00279459	0.00157017	-2.4248062	-2.4248062	-2.4248062	-2.4248062	-2.4248062	-0.10117047
2R	45650588	45670588	130	-0.00745348	0.00128559	-1.29370992	-1.29370992	-1.29370992	-1.29370992	-1.29370992	-0.12904708
2R	45670588	45690588	175	-0.01265435	0.00217169	-0.80232578	-0.80232578	-0.80232578	-0.80232578	-0.80232578	-0.0348698
2R	45690588	45710588	164	-0.00900324	0.00188411	-1.13429675	-1.13429675	-1.13429675	-1.13429675	-1.13429675	-0.00630758
2R	45710588	45730588	359	-0.0106478	0.00368712	-2.09907114	-2.09907114	-2.09907114	-2.09907114	-2.09907114	-0.07554689
2R	45730588	45750588	265	-0.01256732	0.00282171	-1.76999409	-1.76999409	-1.76999409	-1.76999409	-1.76999409	-0.03467084
2R	45750588	45770588	238	-0.00918471	0.00288866	nan	nan	nan	nan	nan	-0.14119083
2R	45770588	45790588	195	-0.01134917	0.00222494	nan	nan	nan	nan	nan	-0.27270596
2R	45790588	45810588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45810588	45830588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45830588	45850588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45850588	45870588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45870588	45890588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45890588	45910588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45910588	45930588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45930588	45950588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45950588	45970588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45970588	45990588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	45990588	46010588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	46010588	46030588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	46030588	46050588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	46050588	46070588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	46070588	46090588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	46090588	46110588	115	-0.00089637	0.00188306	nan	nan	nan	nan	nan	0.08121975
2R	46110588	46130588	267	0.00282754	0.00348108	nan	nan	nan	nan	nan	-0.08986313
2R	46130588	46150588	219	-0.00538324	0.0030136	-2.11254793	-2.11254793	-2.11254793	-2.11254793	-2.11254793	-0.04290154
2R	46150588	46170588	265	-0.00066276	0.00311494	-2.00603727	-2.00603727	-2.00603727	-2.00603727	-2.00603727	-0.03884915
2R	46170588	46190588	360	-0.0008058	0.00428439	-2.29324821	-2.29324821	-2.29324821	-2.29324821	-2.29324821	-0.01439443
2R	46190588	46210588	277	0.00311739	0.00314109	-1.73746332	-1.73746332	-1.73746332	-1.73746332	-1.73746332	-0.18998029
2R	46210588	46230588	253	0.00410469	0.00320774	-1.06584219	-1.06584219	-1.06584219	-1.06584219	-1.06584219	-0.37317673
2R	46230588	46250588	128	-0.00991722	0.00130718	0.15576312	0.15576312	0.15576312	0.15576312	0.15576312	-0.02808129
2R	46250588	46270588	200	-0.00236533	0.00213564	0.32960684	0.32960684	0.32960684	0.32960684	0.32960684	0.15452305
2R	46270588	46290588	124	0.01417794	0.00144838	0.39509129	0.39509129	0.39509129	0.39509129	0.39509129	0.09908901
2R	46290588	46310588	292	-0.00513099	0.0030059	-0.39592074	-0.39592074	-0.39592074	-0.39592074	-0.39592074	-0.18497362
2R	46310588	46330588	303	-0.00644119	0.00348548	0.43456426	0.43456426	0.43456426	0.43456426	0.43456426	0.02524862
2R	46330588	46350588	168	0.00335533	0.00207385	-1.03622353	-1.03622353	-1.03622353	-1.03622353	-1.03622353	-0.00929755
2R	46350588	46370588	338	0.01126376	0.00441833	-0.6778763	-0.6778763	-0.6778763	-0.6778763	-0.6778763	0.10507015
2R	46370588	46390588	258	-0.00220365	0.00337903	0.17819654	0.17819654	0.17819654	0.17819654	0.17819654	0.00716409
2R	46390588	46410588	252	-0.00729259	0.00297435	0.06003146	0.06003146	0.06003146	0.06003146	0.06003146	-0.06744294
2R	46410588	46430588	279	-0.00376623	0.00341488	-0.23382806	-0.23382806	-0.23382806	-0.23382806	-0.23382806	0.00331235
2R	46430588	46450588	128	0.00287459	0.00162182	-0.388837	-0.388837	-0.388837	-0.388837	-0.388837	-0.12611925
2R	46450588	46470588	132	-0.00358776	0.00154962	-0.60799128	-0.60799128	-0.60799128	-0.60799128	-0.60799128	-0.14922196
2R	46470588	46490588	280	0.01371508	0.00310609	-0.91723272	-0.91723272	-0.91723272	-0.91723272	-0.91723272	0.08270984
2R	46490588	46510588	83	-0.00311742	0.0009186	-0.27440396	-0.27440396	-0.27440396	-0.27440396	-0.27440396	0.27455097
2R	46510588	46530588	171	-0.00821193	0.0019573	-0.46093521	-0.46093521	-0.46093521	-0.46093521	-0.46093521	-0.13404458
2R	46530588	46550588	162	-0.0049895	0.00238553	-0.62888198	-0.62888198	-0.62888198	-0.62888198	-0.62888198	0.16383673
2R	46550588	46570588	130	-0.01309908	0.00174281	-1.08728	-1.08728	-1.08728	-1.08728	-1.08728	-0.07623967
2R	46570588	46590588	239	-0.00474719	0.00260542	-1.28805775	-1.28805775	-1.28805775	-1.28805775	-1.28805775	-0.09574992
2R	46590588	46610588	88	-0.00945265	0.00113379	-1.44378357	-1.44378357	-1.44378357	-1.44378357	-1.44378357	0.02581337
2R	46610588	46630588	193	0.00717996	0.00218759	-1.37229621	-1.37229621	-1.37229621	-1.37229621	-1.37229621	-0.13838819
2R	46630588	46650588	187	0.00594582	0.00246938	-1.57618879	-1.57618879	-1.57618879	-1.57618879	-1.57618879	0.14601241
2R	46650588	46670588	159	-0.00946742	0.00160467	-1.54007568	-1.54007568	-1.54007568	-1.54007568	-1.54007568	0.12624053
2R	46670588	46690588	235	0.00838993	0.00211819	-1.63419452	-1.63419452	-1.63419452	-1.63419452	-1.63419452	-0.01377928
2R	46690588	46710588	155	-0.00372399	0.00179891	-1.36456207	-1.36456207	-1.36456207	-1.36456207	-1.36456207	-0.1180753
2R	46710588	46730588	312	-0.00977649	0.00367567	-1.45495562	-1.45495562	-1.45495562	-1.45495562	-1.45495562	0.03514801
2R	46730588	46750588	328	-0.00859199	0.00352047	-2.14940667	-2.14940667	-2.14940667	-2.14940667	-2.14940667	0.0080957
2R	46750588	46770588	510	-0.00603863	0.0059295	-1.7260587	-1.7260587	-1.7260587	-1.7260587	-1.7260587	0.01980013
2R	46770588	46790588	489	-0.0097427	0.00578401	-0.5551273	-0.5551273	-0.5551273	-0.5551273	-0.5551273	0.17062689
2R	46790588	46810588	339	-0.0103607	0.00453327	-0.98136524	-0.98136524	-0.98136524	-0.98136524	-0.98136524	-0.0868122
2R	46810588	46830588	329	-0.00482132	0.00374506	-1.42576705	-1.42576705	-1.42576705	-1.42576705	-1.42576705	0.13129656
2R	46830588	46850588	251	-0.00031596	0.0029203	-2.09746211	-2.09746211	-2.09746211	-2.09746211	-2.09746211	0.22778698
2R	46850588	46870588	275	0.00152926	0.00380841	-2.51517033	-2.51517033	-2.51517033	-2.51517033	-2.51517033	-0.10235946
2R	46870588	46890588	236	-0.00224743	0.00302605	-2.17205404	-2.17205404	-2.17205404	-2.17205404	-2.17205404	-0.08027697
2R	46890588	46910588	217	0.00950705	0.00288951	-2.50189894	-2.50189894	-2.50189894	-2.50189894	-2.50189894	-0.01792935
2R	46910588	46930588	143	0.0024151	0.00198245	-2.93933433	-2.93933433	-2.93933433	-2.93933433	-2.93933433	-0.01109504
2R	46930588	46950588	68	-0.00844367	0.00094765	-1.71015477	-1.71015477	-1.71015477	-1.71015477	-1.71015477	-0.13622835
2R	46950588	46970588	182	0.01620929	0.00233918	-1.88570788	-1.88570788	-1.88570788	-1.88570788	-1.88570788	-0.0511744
2R	46970588	46990588	82	0.02441884	0.00119869	-2.01978008	-2.01978008	-2.01978008	-2.01978008	-2.01978008	-0.05176794
2R	46990588	47010588	116	0.02388654	0.00137973	-2.37281381	-2.37281381	-2.37281381	-2.37281381	-2.37281381	-0.13379524
2R	47010588	47030588	159	0.00952362	0.00204845	-3.09216202	-3.09216202	-3.09216202	-3.09216202	-3.09216202	-0.10913761
2R	47030588	47050588	156	0.0070699	0.00199635	-1.82873582	-1.82873582	-1.82873582	-1.82873582	-1.82873582	0.06827094
2R	47050588	47070588	110	0.00467046	0.00158697	-0.89890089	-0.89890089	-0.89890089	-0.89890089	-0.89890089	0.21706603
2R	47070588	47090588	274	0.00905384	0.00334568	-0.87550193	-0.87550193	-0.87550193	-0.87550193	-0.87550193	0.25551739
2R	47090588	47110588	163	0.0212945	0.00203925	-0.91712057	-0.91712057	-0.91712057	-0.91712057	-0.91712057	0.10133872
2R	47110588	47130588	202	0.01506666	0.00232823	-1.06173024	-1.06173024	-1.06173024	-1.06173024	-1.06173024	-0.205703
2R	47130588	47150588	244	0.03148306	0.00282936	-1.15667897	-1.15667897	-1.15667897	-1.15667897	-1.15667897	-0.38358943
2R	47150588	47170588	171	0.00559032	0.0020902	-0.08929606	-0.08929606	-0.08929606	-0.08929606	-0.08929606	0.20352706
2R	47170588	47190588	220	0.01457731	0.00272431	-0.57716255	-0.57716255	-0.57716255	-0.57716255	-0.57716255	0.1160712
2R	47190588	47210588	119	0.01640692	0.00151637	-0.32147199	-0.32147199	-0.32147199	-0.32147199	-0.32147199	0.62054908
2R	47210588	47230588	481	0.000963	0.00562827	-1.22898948	-1.22898948	-1.22898948	-1.22898948	-1.22898948	-0.17101984
2R	47230588	47250588	234	0.0110449	0.00289766	-1.55229927	-1.55229927	-1.55229927	-1.55229927	-1.55229927	-0.07321128
2R	47250588	47270588	249	0.01875364	0.00288781	-0.80632644	-0.80632644	-0.80632644	-0.80632644	-0.80632644	0.1272138
2R	47270588	47290588	238	0.00555731	0.00272491	-1.18180287	-1.18180287	-1.18180287	-1.18180287	-1.18180287	0.02226069
2R	47290588	47310588	279	0.01354513	0.0029163	-0.90563781	-0.90563781	-0.90563781	-0.90563781	-0.90563781	0.03611982
2R	47310588	47330588	229	0.02676359	0.00251332	-0.86829577	-0.86829577	-0.86829577	-0.86829577	-0.86829577	0.0454031
2R	47330588	47350588	153	0.0285868	0.00173096	0.14366844	0.14366844	0.14366844	0.14366844	0.14366844	-0.00885816
2R	47350588	47370588	54	0.05033047	0.00063757	0.83823854	0.83823854	0.83823854	0.83823854	0.83823854	0.81679658
2R	47370588	47390588	149	0.01244698	0.00158327	0.61432485	0.61432485	0.61432485	0.61432485	0.61432485	0.18270225
2R	47390588	47410588	168	0.06590855	0.00185636	0.29692377	0.29692377	0.29692377	0.29692377	0.29692377	0.33210522
2R	47410588	47430588	334	0.0419878	0.0040622	0.65778579	0.65778579	0.65778579	0.65778579	0.65778579	0.41046849
2R	47430588	47450588	255	0.03580515	0.00321489	1.44955261	1.44955261	1.44955261	1.44955261	1.44955261	0.36080487
2R	47450588	47470588	188	0.00796276	0.00229029	0.74241421	0.74241421	0.74241421	0.74241421	0.74241421	0.22306275
2R	47470588	47490588	237	-0.00677719	0.00297085	-0.40684573	-0.40684573	-0.40684573	-0.40684573	-0.40684573	0.08489231
2R	47490588	47510588	152	-0.01237534	0.00226444	-0.23108451	-0.23108451	-0.23108451	-0.23108451	-0.23108451	0.07499515
2R	47510588	47530588	227	-0.01188018	0.00263752	-0.15691988	-0.15691988	-0.15691988	-0.15691988	-0.15691988	0.08761315
2R	47530588	47550588	293	-0.00580703	0.00355367	-0.42710028	-0.42710028	-0.42710028	-0.42710028	-0.42710028	0.18227616
2R	47550588	47570588	45	0.00915499	0.00050707	-0.7219344	-0.7219344	-0.7219344	-0.7219344	-0.7219344	-0.75358781
2R	47570588	47590588	0	nan	0.0	nan	nan	nan	nan	nan	nan
2R	47590588	47610588	105	0.00073897	0.00117899	-0.33417721	-0.33417721	-0.33417721	-0.33417721	-0.33417721	-0.15016464
2R	47610588	47630588	177	0.02890361	0.00242558	-0.38838504	-0.38838504	-0.38838504	-0.38838504	-0.38838504	0.00865769
2R	47630588	47650588	94	-0.00408537	0.00142133	-0.19023674	-0.19023674	-0.19023674	-0.19023674	-0.19023674	0.00396816
2R	47650588	47670588	156	-0.00595472	0.00226524	0.30156983	0.30156983	0.30156983	0.30156983	0.30156983	0.26606215
