chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
3R	3780001	3790000	9460	105.0	23.0	9.0	15.0	288.0
3R	3790001	3800000	8406	56.0	11.0	10.0	7.0	193.0
3R	3800001	3810000	9493	126.0	19.0	13.0	11.0	275.0
3R	3810001	3820000	9021	73.0	15.0	13.0	11.0	228.0
3R	3820001	3830000	9034	72.0	20.0	6.0	12.0	248.0
3R	3830001	3840000	9777	92.0	31.0	14.0	22.0	332.0
3R	3840001	3850000	9649	141.0	58.0	19.0	11.0	483.0
3R	3850001	3860000	9482	54.0	21.0	2.0	5.0	250.0
3R	3860001	3870000	9084	132.0	47.0	10.0	5.0	398.0
3R	3870001	3880000	8823	101.0	31.0	37.0	27.0	363.0
3R	3880001	3890000	7889	31.0	14.0	22.0	12.0	206.0
3R	3890001	3900000	9238	85.0	21.0	6.0	7.0	253.0
3R	3900001	3910000	8796	114.0	29.0	16.0	11.0	249.0
3R	3910001	3920000	6950	31.0	4.0	4.0	5.0	153.0
3R	3920001	3930000	8743	77.0	20.0	10.0	13.0	218.0
3R	3930001	3940000	7367	68.0	5.0	17.0	20.0	242.0
3R	3940001	3950000	9530	106.0	12.0	14.0	21.0	271.0
3R	3950001	3960000	9333	110.0	25.0	29.0	18.0	304.0
3R	3960001	3970000	9375	78.0	17.0	14.0	11.0	238.0
3R	3970001	3980000	8390	75.0	19.0	11.0	19.0	182.0
3R	3980001	3990000	9505	64.0	20.0	10.0	3.0	184.0
3R	3990001	4000000	9465	78.0	19.0	10.0	8.0	236.0
3R	4000001	4010000	9232	80.0	12.0	11.0	8.0	244.0
3R	4010001	4020000	8906	102.0	11.0	22.0	13.0	242.0
3R	4020001	4030000	8981	74.0	5.0	23.0	10.0	257.0
3R	4030001	4040000	7749	88.0	18.0	14.0	18.0	339.0
3R	4040001	4050000	9570	111.0	17.0	19.0	31.0	432.0
3R	4050001	4060000	9263	141.0	39.0	8.0	50.0	478.0
3R	4060001	4070000	9130	101.0	25.0	9.0	41.0	410.0
3R	4070001	4080000	9725	95.0	15.0	2.0	41.0	382.0
3R	4080001	4090000	9586	99.0	19.0	12.0	50.0	498.0
3R	4090001	4100000	9198	101.0	21.0	0.0	24.0	500.0
3R	4100001	4110000	8739	118.0	37.0	3.0	26.0	392.0
3R	4110001	4120000	9103	84.0	59.0	0.0	20.0	376.0
3R	4120001	4130000	9538	115.0	40.0	6.0	24.0	516.0
3R	4130001	4140000	9613	127.0	40.0	0.0	19.0	462.0
3R	4140001	4150000	8399	119.0	45.0	4.0	15.0	448.0
3R	4150001	4160000	7643	66.0	15.0	2.0	12.0	236.0
3R	4160001	4170000	9197	104.0	17.0	12.0	12.0	401.0
3R	4170001	4180000	8760	114.0	0.0	15.0	9.0	460.0
3R	4180001	4190000	8687	78.0	12.0	10.0	11.0	317.0
3R	4190001	4200000	8512	89.0	35.0	8.0	20.0	475.0
3R	4200001	4210000	6909	54.0	14.0	4.0	13.0	243.0
3R	4210001	4220000	8507	74.0	8.0	4.0	12.0	330.0
3R	4220001	4230000	7217	69.0	11.0	9.0	10.0	231.0
3R	4230001	4240000	5720	26.0	6.0	2.0	7.0	88.0
3R	4240001	4250000	6369	41.0	16.0	21.0	4.0	228.0
3R	4250001	4260000	6858	19.0	11.0	12.0	7.0	132.0
3R	4260001	4270000	9528	104.0	25.0	16.0	19.0	354.0
3R	4270001	4280000	9202	140.0	60.0	39.0	22.0	471.0
3R	4280001	4290000	8961	133.0	46.0	17.0	5.0	370.0
3R	4290001	4300000	7740	65.0	19.0	10.0	11.0	299.0
3R	4300001	4310000	8018	61.0	20.0	10.0	4.0	297.0
3R	4310001	4320000	7071	61.0	11.0	15.0	7.0	254.0
3R	4320001	4330000	7016	71.0	24.0	6.0	7.0	396.0
3R	4330001	4340000	8084	75.0	21.0	6.0	4.0	252.0
3R	4340001	4350000	8445	118.0	37.0	9.0	7.0	337.0
3R	4350001	4360000	7751	57.0	23.0	5.0	14.0	256.0
3R	4360001	4370000	7846	76.0	19.0	2.0	9.0	226.0
3R	4370001	4380000	9404	113.0	40.0	14.0	19.0	455.0
3R	4380001	4390000	9036	115.0	27.0	19.0	21.0	379.0
3R	4390001	4400000	7941	52.0	21.0	6.0	2.0	227.0
3R	4400001	4410000	3080	55.0	13.0	1.0	1.0	107.0
3R	4410001	4420000	7512	72.0	26.0	13.0	5.0	274.0
3R	4420001	4430000	9565	105.0	41.0	14.0	7.0	350.0
3R	4430001	4440000	9813	124.0	69.0	25.0	3.0	403.0
3R	4440001	4450000	7887	77.0	40.0	17.0	11.0	318.0
3R	4450001	4460000	7273	85.0	28.0	11.0	11.0	242.0
3R	4460001	4470000	9213	146.0	49.0	13.0	12.0	454.0
3R	4470001	4480000	8350	145.0	53.0	12.0	21.0	334.0
3R	4480001	4490000	7912	68.0	28.0	9.0	15.0	256.0
3R	4490001	4500000	8058	18.0	1.0	0.0	0.0	82.0
3R	4500001	4510000	9352	101.0	30.0	14.0	5.0	321.0
3R	4510001	4520000	8023	78.0	17.0	7.0	22.0	253.0
3R	4520001	4530000	7717	84.0	20.0	7.0	14.0	222.0
3R	4530001	4540000	8521	118.0	27.0	10.0	7.0	314.0
3R	4540001	4550000	8081	102.0	41.0	12.0	12.0	271.0
3R	4550001	4560000	8099	68.0	19.0	3.0	14.0	305.0
3R	4560001	4570000	9591	191.0	24.0	18.0	23.0	470.0
3R	4570001	4580000	9437	168.0	43.0	12.0	15.0	389.0
3R	4580001	4590000	9451	158.0	45.0	10.0	28.0	450.0
3R	4590001	4600000	9820	182.0	51.0	11.0	17.0	468.0
3R	4600001	4610000	9034	124.0	36.0	3.0	13.0	375.0
3R	4610001	4620000	8416	158.0	37.0	12.0	20.0	423.0
3R	4620001	4630000	6588	74.0	13.0	7.0	14.0	204.0
3R	4630001	4640000	8333	76.0	32.0	15.0	8.0	227.0
3R	4640001	4650000	8447	91.0	33.0	11.0	16.0	338.0
3R	4650001	4660000	8615	41.0	17.0	4.0	8.0	243.0
3R	4660001	4670000	9118	105.0	16.0	5.0	5.0	288.0
3R	4670001	4680000	9110	116.0	24.0	12.0	4.0	272.0
3R	4680001	4690000	9114	61.0	31.0	1.0	9.0	260.0
3R	4690001	4700000	9012	69.0	24.0	11.0	16.0	245.0
3R	4700001	4710000	8487	27.0	7.0	0.0	6.0	153.0
3R	4710001	4720000	9022	57.0	12.0	11.0	20.0	170.0
3R	4720001	4730000	8188	37.0	4.0	3.0	4.0	88.0
3R	4730001	4740000	9125	80.0	23.0	6.0	11.0	219.0
3R	4740001	4750000	9018	71.0	16.0	4.0	3.0	182.0
3R	4750001	4760000	9261	82.0	8.0	6.0	5.0	177.0
3R	4760001	4770000	7732	108.0	6.0	6.0	7.0	287.0
3R	4770001	4780000	8432	65.0	9.0	8.0	10.0	263.0
3R	4780001	4790000	9016	116.0	18.0	12.0	15.0	338.0
3R	4790001	4800000	3495	46.0	7.0	1.0	13.0	174.0
3R	4800001	4810000	9417	97.0	17.0	15.0	32.0	393.0
3R	4810001	4820000	7883	102.0	10.0	10.0	21.0	216.0
3R	4820001	4830000	8138	139.0	23.0	5.0	46.0	380.0
3R	4830001	4840000	9188	157.0	30.0	11.0	55.0	433.0
3R	4840001	4850000	9523	71.0	17.0	12.0	22.0	278.0
3R	4850001	4860000	9696	114.0	13.0	11.0	25.0	311.0
3R	4860001	4870000	9500	82.0	28.0	10.0	24.0	297.0
3R	4870001	4880000	7889	114.0	41.0	20.0	21.0	462.0
3R	4880001	4890000	6991	118.0	17.0	9.0	31.0	343.0
3R	4890001	4900000	8466	112.0	31.0	7.0	13.0	393.0
3R	4900001	4910000	8580	157.0	30.0	1.0	27.0	535.0
3R	4910001	4920000	8163	87.0	11.0	0.0	14.0	347.0
3R	4920001	4930000	8323	76.0	20.0	6.0	9.0	237.0
3R	4930001	4940000	9007	102.0	60.0	5.0	20.0	335.0
3R	4940001	4950000	3185	71.0	34.0	1.0	4.0	160.0
3R	4950001	4960000	7660	127.0	32.0	5.0	11.0	340.0
3R	4960001	4970000	7852	94.0	21.0	4.0	21.0	371.0
3R	4970001	4980000	8700	67.0	22.0	7.0	13.0	267.0
3R	4980001	4990000	8963	113.0	14.0	13.0	26.0	413.0
3R	4990001	5000000	5267	32.0	6.0	2.0	6.0	150.0
3R	5000001	5010000	8579	102.0	19.0	9.0	25.0	426.0
3R	5010001	5020000	7128	122.0	24.0	3.0	5.0	320.0
3R	5020001	5030000	9092	104.0	37.0	1.0	22.0	410.0
3R	5030001	5040000	9292	91.0	20.0	1.0	25.0	377.0
3R	5040001	5050000	9310	124.0	22.0	3.0	31.0	357.0
3R	5050001	5060000	3193	31.0	5.0	0.0	6.0	133.0
3R	5060001	5070000	8599	79.0	6.0	1.0	23.0	280.0
3R	5070001	5080000	7989	54.0	6.0	1.0	9.0	249.0
3R	5080001	5090000	9500	66.0	9.0	1.0	14.0	244.0
3R	5090001	5100000	9250	99.0	14.0	5.0	6.0	341.0
3R	5100001	5110000	9104	126.0	21.0	1.0	6.0	398.0
3R	5110001	5120000	8424	87.0	19.0	2.0	5.0	296.0
3R	5120001	5130000	8403	107.0	17.0	1.0	11.0	387.0
3R	5130001	5140000	7893	142.0	32.0	4.0	13.0	438.0
3R	5140001	5150000	9101	103.0	23.0	11.0	11.0	400.0
3R	5150001	5160000	7719	123.0	44.0	3.0	4.0	363.0
3R	5160001	5170000	8629	174.0	44.0	9.0	5.0	529.0
3R	5170001	5180000	8126	176.0	41.0	17.0	6.0	407.0
3R	5180001	5190000	7368	128.0	49.0	3.0	18.0	363.0
3R	5190001	5200000	7740	55.0	15.0	1.0	3.0	149.0
3R	5200001	5210000	6290	67.0	17.0	0.0	13.0	192.0
3R	5210001	5220000	9281	150.0	36.0	9.0	7.0	456.0
3R	5220001	5230000	9561	98.0	25.0	9.0	14.0	408.0
3R	5230001	5240000	9797	76.0	29.0	3.0	14.0	303.0
3R	5240001	5250000	7760	94.0	18.0	12.0	6.0	281.0
3R	5250001	5260000	8284	117.0	17.0	9.0	1.0	311.0
3R	5260001	5270000	7729	59.0	5.0	0.0	0.0	163.0
3R	5270001	5280000	8638	71.0	14.0	6.0	0.0	234.0
3R	5280001	5290000	7163	36.0	16.0	3.0	0.0	163.0
3R	5290001	5300000	9401	127.0	12.0	2.0	2.0	379.0
3R	5300001	5310000	8788	64.0	16.0	5.0	1.0	270.0
3R	5310001	5320000	7133	31.0	6.0	6.0	0.0	135.0
3R	5320001	5330000	9128	128.0	25.0	15.0	4.0	417.0
3R	5330001	5340000	8913	90.0	15.0	9.0	11.0	345.0
3R	5340001	5350000	9208	96.0	24.0	19.0	19.0	418.0
3R	5350001	5360000	9894	98.0	42.0	12.0	20.0	409.0
3R	5360001	5370000	9772	91.0	39.0	10.0	14.0	423.0
3R	5370001	5380000	9508	119.0	40.0	17.0	28.0	449.0
3R	5380001	5390000	8087	80.0	19.0	8.0	9.0	269.0
3R	5390001	5400000	8846	127.0	26.0	13.0	27.0	414.0
3R	5400001	5410000	8798	120.0	28.0	8.0	13.0	400.0
3R	5410001	5420000	8656	99.0	21.0	6.0	15.0	280.0
3R	5420001	5430000	7948	108.0	34.0	6.0	3.0	290.0
3R	5430001	5440000	8999	146.0	22.0	5.0	21.0	351.0
3R	5440001	5450000	9152	139.0	35.0	17.0	17.0	344.0
3R	5450001	5460000	9020	116.0	27.0	7.0	15.0	325.0
3R	5460001	5470000	9588	109.0	43.0	10.0	9.0	356.0
3R	5470001	5480000	9230	69.0	23.0	0.0	5.0	267.0
3R	5480001	5490000	9364	129.0	12.0	16.0	15.0	363.0
3R	5490001	5500000	9045	123.0	17.0	11.0	25.0	307.0
3R	5500001	5510000	9021	127.0	20.0	20.0	30.0	386.0
3R	5510001	5520000	9351	43.0	21.0	4.0	6.0	256.0
3R	5520001	5530000	8848	113.0	26.0	14.0	16.0	343.0
3R	5530001	5540000	9101	113.0	32.0	12.0	29.0	305.0
3R	5540001	5550000	8897	99.0	55.0	22.0	54.0	420.0
3R	5550001	5560000	9116	46.0	15.0	15.0	33.0	204.0
3R	5560001	5570000	9348	59.0	46.0	18.0	36.0	294.0
3R	5570001	5580000	8586	57.0	27.0	22.0	18.0	243.0
3R	5580001	5590000	8808	96.0	28.0	19.0	22.0	326.0
3R	5590001	5600000	8863	76.0	13.0	16.0	16.0	314.0
3R	5600001	5610000	8889	92.0	43.0	27.0	14.0	387.0
3R	5610001	5620000	7784	85.0	38.0	20.0	9.0	305.0
3R	5620001	5630000	8445	73.0	46.0	38.0	16.0	319.0
3R	5630001	5640000	9495	82.0	45.0	29.0	14.0	422.0
3R	5640001	5650000	9005	48.0	14.0	10.0	4.0	229.0
3R	5650001	5660000	8294	103.0	28.0	8.0	10.0	369.0
3R	5660001	5670000	7178	51.0	21.0	7.0	1.0	260.0
3R	5670001	5680000	8235	48.0	21.0	7.0	13.0	323.0
3R	5680001	5690000	8094	77.0	29.0	24.0	9.0	410.0
3R	5690001	5700000	9397	120.0	52.0	44.0	13.0	473.0
3R	5700001	5710000	9390	105.0	44.0	17.0	17.0	440.0
3R	5710001	5720000	9509	87.0	33.0	15.0	9.0	411.0
3R	5720001	5730000	9643	72.0	52.0	28.0	5.0	511.0
3R	5730001	5740000	9482	112.0	41.0	22.0	3.0	509.0
3R	5740001	5750000	9357	58.0	38.0	15.0	1.0	310.0
3R	5750001	5760000	9552	129.0	68.0	21.0	8.0	533.0
3R	5760001	5770000	8933	90.0	34.0	24.0	18.0	390.0
3R	5770001	5780000	8933	125.0	73.0	27.0	25.0	450.0
3R	5780001	5790000	8828	127.0	61.0	21.0	20.0	478.0
3R	5790001	5800000	8683	35.0	29.0	3.0	9.0	238.0
3R	5800001	5810000	6263	32.0	22.0	0.0	13.0	223.0
3R	5810001	5820000	7609	47.0	27.0	0.0	10.0	189.0
3R	5820001	5830000	3879	19.0	24.0	0.0	5.0	142.0
3R	5830001	5840000	8887	68.0	38.0	0.0	4.0	292.0
3R	5840001	5850000	4973	52.0	25.0	0.0	5.0	203.0
3R	5850001	5860000	1478	7.0	8.0	3.0	1.0	56.0
3R	5860001	5870000	6043	68.0	30.0	0.0	14.0	261.0
3R	5870001	5880000	8513	68.0	21.0	4.0	15.0	412.0
3R	5880001	5890000	8157	60.0	23.0	7.0	14.0	391.0
3R	5890001	5900000	7041	27.0	6.0	1.0	3.0	115.0
3R	5900001	5910000	7454	12.0	7.0	0.0	1.0	124.0
3R	5910001	5920000	8001	67.0	24.0	4.0	9.0	284.0
3R	5920001	5930000	4264	50.0	36.0	0.0	3.0	239.0
3R	5930001	5940000	321	0.0	0.0	0.0	0.0	15.0
3R	5940001	5950000	5330	75.0	29.0	4.0	8.0	190.0
3R	5950001	5960000	6792	105.0	21.0	4.0	13.0	382.0
3R	5960001	5970000	7538	65.0	20.0	14.0	6.0	281.0
3R	5970001	5980000	6905	36.0	12.0	5.0	10.0	147.0
3R	5980001	5990000	8615	86.0	25.0	1.0	11.0	371.0
3R	5990001	6000000	5765	36.0	19.0	4.0	11.0	138.0
3R	6000001	6010000	8300	40.0	20.0	5.0	11.0	180.0
3R	6010001	6020000	7799	66.0	7.0	3.0	1.0	219.0
3R	6020001	6030000	3364	36.0	12.0	6.0	3.0	152.0
3R	6030001	6040000	5678	71.0	19.0	4.0	2.0	261.0
3R	6040001	6050000	6019	86.0	16.0	3.0	4.0	257.0
3R	6050001	6060000	8087	95.0	16.0	6.0	9.0	335.0
3R	6060001	6070000	5769	77.0	23.0	5.0	12.0	264.0
3R	6070001	6080000	8805	120.0	38.0	2.0	19.0	336.0
3R	6080001	6090000	9108	83.0	45.0	5.0	16.0	309.0
3R	6090001	6100000	9252	86.0	33.0	2.0	8.0	261.0
3R	6100001	6110000	3379	11.0	14.0	1.0	0.0	114.0
3R	6110001	6120000	181	2.0	0.0	0.0	0.0	22.0
3R	6120001	6130000	5842	43.0	13.0	3.0	5.0	187.0
3R	6130001	6140000	9132	113.0	41.0	11.0	16.0	396.0
3R	6140001	6150000	8486	103.0	25.0	15.0	18.0	281.0
3R	6150001	6160000	6837	55.0	66.0	6.0	5.0	421.0
3R	6160001	6170000	9003	115.0	41.0	10.0	10.0	429.0
3R	6170001	6180000	6482	97.0	33.0	7.0	8.0	339.0
3R	6180001	6190000	7596	91.0	44.0	5.0	30.0	363.0
3R	6190001	6200000	5918	23.0	13.0	1.0	6.0	148.0
3R	6200001	6210000	8083	41.0	22.0	1.0	16.0	199.0
3R	6210001	6220000	7733	96.0	29.0	3.0	36.0	382.0
3R	6220001	6230000	4936	51.0	10.0	6.0	16.0	241.0
3R	6230001	6240000	6129	54.0	11.0	7.0	11.0	291.0
3R	6240001	6250000	6454	72.0	11.0	0.0	10.0	312.0
3R	6250001	6260000	6473	78.0	11.0	3.0	4.0	268.0
3R	6260001	6270000	8633	94.0	15.0	11.0	10.0	348.0
3R	6270001	6280000	7630	79.0	19.0	2.0	8.0	255.0
3R	6280001	6290000	8530	103.0	9.0	5.0	12.0	390.0
3R	6290001	6300000	7629	46.0	13.0	0.0	14.0	237.0
3R	6300001	6310000	6990	62.0	23.0	6.0	7.0	327.0
3R	6310001	6320000	2385	29.0	4.0	1.0	0.0	91.0
3R	6320001	6330000	6685	47.0	6.0	5.0	11.0	229.0
3R	6330001	6340000	9210	115.0	33.0	17.0	33.0	452.0
3R	6340001	6350000	9277	94.0	16.0	5.0	35.0	373.0
3R	6350001	6360000	8020	106.0	17.0	4.0	21.0	455.0
3R	6360001	6370000	6557	92.0	23.0	3.0	18.0	386.0
3R	6370001	6380000	2427	22.0	11.0	1.0	7.0	128.0
3R	6380001	6390000	8724	88.0	12.0	7.0	9.0	310.0
3R	6390001	6400000	9347	71.0	18.0	8.0	22.0	290.0
3R	6400001	6410000	7603	64.0	26.0	6.0	15.0	264.0
3R	6410001	6420000	7083	19.0	12.0	2.0	3.0	90.0
3R	6420001	6430000	7307	58.0	31.0	8.0	15.0	292.0
3R	6430001	6440000	5479	43.0	16.0	7.0	9.0	152.0
3R	6440001	6450000	7079	50.0	28.0	4.0	5.0	176.0
3R	6450001	6460000	9361	80.0	40.0	2.0	6.0	362.0
3R	6460001	6470000	9108	49.0	24.0	1.0	3.0	218.0
3R	6470001	6480000	4427	18.0	3.0	0.0	0.0	44.0
3R	6480001	6490000	2746	4.0	4.0	0.0	0.0	22.0
3R	6490001	6500000	2866	32.0	4.0	0.0	2.0	86.0
3R	6500001	6510000	3935	24.0	8.0	0.0	4.0	83.0
3R	6510001	6520000	6167	49.0	8.0	3.0	6.0	189.0
3R	6520001	6530000	1803	23.0	2.0	5.0	3.0	72.0
3R	6530001	6540000	7923	44.0	14.0	9.0	13.0	218.0
3R	6540001	6550000	6567	97.0	27.0	4.0	29.0	279.0
3R	6550001	6560000	7168	41.0	5.0	0.0	3.0	109.0
3R	6560001	6570000	8963	123.0	19.0	6.0	9.0	330.0
3R	6570001	6580000	7987	99.0	20.0	7.0	10.0	292.0
3R	6580001	6590000	8811	125.0	31.0	3.0	20.0	437.0
3R	6590001	6600000	8090	148.0	30.0	10.0	12.0	482.0
3R	6600001	6610000	8953	117.0	24.0	10.0	11.0	407.0
3R	6610001	6620000	9312	151.0	18.0	21.0	23.0	391.0
3R	6620001	6630000	7683	136.0	18.0	15.0	15.0	408.0
3R	6630001	6640000	8952	85.0	12.0	9.0	16.0	301.0
3R	6640001	6650000	9677	125.0	19.0	15.0	30.0	352.0
3R	6650001	6660000	8297	87.0	10.0	3.0	16.0	247.0
3R	6660001	6670000	8920	120.0	24.0	22.0	39.0	340.0
3R	6670001	6680000	8774	129.0	25.0	7.0	26.0	390.0
3R	6680001	6690000	3035	34.0	7.0	9.0	5.0	122.0
3R	6690001	6700000	9118	124.0	20.0	25.0	24.0	365.0
3R	6700001	6710000	9150	176.0	40.0	26.0	57.0	523.0
3R	6710001	6720000	7511	131.0	23.0	17.0	26.0	341.0
3R	6720001	6730000	8608	165.0	47.0	14.0	29.0	511.0
3R	6730001	6740000	8409	187.0	44.0	13.0	27.0	527.0
3R	6740001	6750000	8091	172.0	38.0	21.0	42.0	438.0
3R	6750001	6760000	8260	180.0	38.0	45.0	51.0	487.0
3R	6760001	6770000	8636	180.0	29.0	29.0	31.0	481.0
3R	6770001	6780000	8834	204.0	39.0	27.0	45.0	541.0
3R	6780001	6790000	8312	139.0	58.0	23.0	20.0	422.0
3R	6790001	6800000	7739	125.0	49.0	18.0	12.0	389.0
3R	6800001	6810000	8486	193.0	73.0	55.0	5.0	609.0
3R	6810001	6820000	8014	122.0	66.0	22.0	2.0	374.0
3R	6820001	6830000	7616	123.0	70.0	29.0	11.0	384.0
3R	6830001	6840000	5687	60.0	58.0	9.0	17.0	232.0
3R	6840001	6850000	6810	102.0	35.0	19.0	22.0	423.0
3R	6850001	6860000	8010	94.0	51.0	9.0	12.0	574.0
3R	6860001	6870000	7912	118.0	35.0	9.0	3.0	463.0
3R	6870001	6880000	8170	127.0	49.0	27.0	0.0	511.0
3R	6880001	6890000	7880	107.0	45.0	17.0	3.0	483.0
3R	6890001	6900000	8352	78.0	42.0	25.0	13.0	465.0
3R	6900001	6910000	5405	59.0	13.0	6.0	2.0	290.0
3R	6910001	6920000	6489	42.0	32.0	1.0	3.0	168.0
3R	6920001	6930000	2046	7.0	3.0	0.0	1.0	89.0
3R	6930001	6940000	7653	54.0	16.0	8.0	2.0	243.0
3R	6940001	6950000	7540	139.0	49.0	37.0	18.0	463.0
3R	6950001	6960000	7090	83.0	37.0	10.0	11.0	289.0
3R	6960001	6970000	7113	60.0	19.0	4.0	3.0	234.0
3R	6970001	6980000	5382	47.0	7.0	5.0	1.0	214.0
3R	6980001	6990000	6266	46.0	8.0	2.0	1.0	144.0
3R	6990001	7000000	8480	103.0	50.0	1.0	2.0	545.0
3R	7000001	7010000	7948	119.0	49.0	0.0	2.0	402.0
3R	7010001	7020000	8285	97.0	54.0	1.0	3.0	398.0
3R	7020001	7030000	8923	161.0	39.0	2.0	5.0	439.0
3R	7030001	7040000	8414	93.0	66.0	11.0	8.0	503.0
3R	7040001	7050000	5136	51.0	23.0	0.0	12.0	198.0
3R	7070001	7080000	462	0.0	0.0	0.0	0.0	4.0
3R	7080001	7090000	6956	86.0	21.0	4.0	3.0	250.0
3R	7090001	7100000	8780	101.0	39.0	3.0	4.0	425.0
3R	7100001	7110000	9685	179.0	45.0	1.0	30.0	501.0
3R	7110001	7120000	9437	139.0	16.0	7.0	32.0	362.0
3R	7120001	7130000	8469	122.0	9.0	0.0	31.0	260.0
3R	7130001	7140000	8503	121.0	33.0	1.0	22.0	355.0
3R	7140001	7150000	7864	101.0	24.0	9.0	19.0	350.0
3R	7150001	7160000	8109	93.0	33.0	12.0	13.0	319.0
3R	7160001	7170000	8490	63.0	8.0	9.0	22.0	292.0
3R	7170001	7180000	9563	69.0	15.0	1.0	7.0	280.0
3R	7180001	7190000	5673	108.0	21.0	3.0	7.0	292.0
3R	7190001	7200000	6753	30.0	5.0	0.0	1.0	125.0
3R	7200001	7210000	9250	96.0	11.0	4.0	20.0	332.0
3R	7210001	7220000	9760	119.0	39.0	0.0	30.0	290.0
3R	7220001	7230000	9405	103.0	23.0	3.0	42.0	301.0
3R	7230001	7240000	9134	146.0	38.0	10.0	42.0	389.0
3R	7240001	7250000	9127	90.0	53.0	15.0	26.0	404.0
3R	7250001	7260000	8879	113.0	15.0	11.0	34.0	311.0
3R	7260001	7270000	9005	93.0	15.0	22.0	38.0	475.0
3R	7270001	7280000	6207	97.0	23.0	6.0	34.0	369.0
3R	7280001	7290000	8972	159.0	12.0	14.0	43.0	398.0
3R	7290001	7300000	9194	150.0	56.0	6.0	27.0	418.0
3R	7300001	7310000	8340	101.0	28.0	20.0	22.0	311.0
3R	7310001	7320000	8389	95.0	16.0	9.0	21.0	307.0
3R	7320001	7330000	8277	119.0	20.0	5.0	18.0	261.0
3R	7330001	7340000	9083	125.0	22.0	23.0	20.0	417.0
3R	7340001	7350000	8564	62.0	10.0	11.0	7.0	249.0
3R	7350001	7360000	9500	132.0	42.0	41.0	54.0	448.0
3R	7360001	7370000	8788	75.0	27.0	4.0	34.0	249.0
3R	7370001	7380000	9136	75.0	21.0	3.0	5.0	299.0
3R	7380001	7390000	8942	82.0	14.0	0.0	1.0	337.0
3R	7390001	7400000	9124	143.0	20.0	4.0	15.0	478.0
3R	7400001	7410000	8000	99.0	16.0	6.0	13.0	287.0
3R	7410001	7420000	4665	37.0	11.0	1.0	3.0	159.0
3R	7420001	7430000	414	0.0	0.0	1.0	0.0	7.0
3R	7430001	7440000	7008	49.0	9.0	0.0	15.0	216.0
3R	7440001	7450000	6661	59.0	18.0	2.0	6.0	188.0
3R	7450001	7460000	8634	105.0	38.0	3.0	31.0	327.0
3R	7460001	7470000	7843	100.0	20.0	2.0	31.0	356.0
3R	7470001	7480000	9325	79.0	36.0	13.0	32.0	348.0
3R	7480001	7490000	9717	67.0	45.0	14.0	14.0	411.0
3R	7490001	7500000	9519	84.0	23.0	10.0	8.0	346.0
3R	7500001	7510000	6154	58.0	21.0	5.0	10.0	203.0
3R	7510001	7520000	9117	80.0	45.0	11.0	15.0	298.0
3R	7520001	7530000	8132	45.0	23.0	18.0	11.0	241.0
3R	7530001	7540000	5540	50.0	23.0	10.0	6.0	266.0
3R	7540001	7550000	7088	52.0	22.0	0.0	3.0	290.0
3R	7550001	7560000	7392	52.0	20.0	2.0	2.0	249.0
3R	7560001	7570000	9516	78.0	43.0	3.0	0.0	429.0
3R	7570001	7580000	4949	14.0	5.0	1.0	0.0	100.0
3R	7580001	7590000	7473	70.0	30.0	8.0	6.0	255.0
3R	7590001	7600000	8150	66.0	21.0	6.0	18.0	246.0
3R	7600001	7610000	2656	11.0	3.0	1.0	1.0	48.0
3R	7610001	7620000	6352	74.0	18.0	13.0	26.0	252.0
3R	7620001	7630000	9218	138.0	39.0	20.0	43.0	355.0
3R	7630001	7640000	8971	114.0	16.0	20.0	30.0	321.0
3R	7640001	7650000	9050	96.0	23.0	22.0	17.0	310.0
3R	7650001	7660000	8842	99.0	23.0	11.0	19.0	383.0
3R	7660001	7670000	9773	128.0	34.0	10.0	31.0	406.0
3R	7670001	7680000	7986	117.0	17.0	12.0	23.0	275.0
3R	7680001	7690000	9840	126.0	37.0	16.0	21.0	357.0
3R	7690001	7700000	9589	158.0	34.0	14.0	21.0	365.0
3R	7700001	7710000	9641	140.0	54.0	11.0	16.0	367.0
3R	7710001	7720000	9121	157.0	48.0	10.0	18.0	360.0
3R	7720001	7730000	8548	132.0	39.0	9.0	5.0	284.0
3R	7730001	7740000	9078	171.0	47.0	18.0	20.0	424.0
3R	7740001	7750000	9703	185.0	22.0	3.0	10.0	377.0
3R	7750001	7760000	9948	142.0	33.0	21.0	28.0	370.0
3R	7760001	7770000	7209	83.0	32.0	16.0	16.0	338.0
3R	7770001	7780000	531	7.0	2.0	0.0	1.0	29.0
3R	7780001	7790000	1242	9.0	2.0	1.0	1.0	25.0
3R	7790001	7800000	959	21.0	1.0	2.0	1.0	55.0
3R	7810001	7820000	1315	11.0	3.0	2.0	4.0	29.0
3R	7820001	7830000	273	8.0	3.0	0.0	0.0	11.0
3R	7830001	7840000	2872	23.0	8.0	2.0	3.0	107.0
3R	7840001	7850000	463	6.0	4.0	4.0	4.0	29.0
3R	7880001	7890000	994	0.0	0.0	0.0	0.0	3.0
3R	7890001	7900000	7873	111.0	25.0	14.0	7.0	320.0
3R	7900001	7910000	8939	102.0	17.0	14.0	18.0	204.0
3R	7910001	7920000	7636	101.0	24.0	6.0	23.0	275.0
3R	7920001	7930000	9381	117.0	41.0	9.0	13.0	379.0
3R	7930001	7940000	8405	122.0	34.0	3.0	34.0	320.0
