chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
3R	21880001	22080000	130458	1387.0	427.0	214.0	155.0	4682.0
3R	21900001	22100000	128489	1409.0	419.0	183.0	173.0	4600.0
3R	21920001	22120000	126516	1359.0	421.0	171.0	196.0	4473.0
3R	21940001	22140000	126763	1472.0	447.0	188.0	219.0	4642.0
3R	21960001	22160000	128963	1591.0	456.0	220.0	252.0	4860.0
3R	21980001	22180000	128829	1631.0	469.0	194.0	279.0	4915.0
3R	22000001	22200000	129701	1644.0	497.0	183.0	296.0	4975.0
3R	22020001	22220000	131416	1745.0	522.0	190.0	300.0	5285.0
3R	22040001	22240000	130735	1765.0	558.0	211.0	316.0	5512.0
3R	22060001	22260000	132795	1835.0	568.0	220.0	320.0	5778.0
3R	22080001	22280000	133973	1825.0	598.0	231.0	322.0	5694.0
3R	22100001	22300000	137432	1927.0	656.0	254.0	303.0	6133.0
3R	22120001	22320000	139437	1933.0	660.0	250.0	275.0	6167.0
3R	22140001	22340000	139228	1843.0	648.0	235.0	255.0	6016.0
3R	22160001	22360000	139616	1694.0	636.0	201.0	225.0	5646.0
3R	22180001	22380000	139511	1659.0	581.0	199.0	193.0	5609.0
3R	22200001	22400000	142939	1582.0	541.0	179.0	178.0	5493.0
3R	22220001	22420000	144088	1506.0	507.0	167.0	174.0	5243.0
3R	22240001	22440000	144215	1574.0	512.0	145.0	175.0	5306.0
3R	22260001	22460000	145045	1559.0	543.0	144.0	163.0	5323.0
3R	22280001	22480000	142587	1542.0	514.0	140.0	134.0	5305.0
3R	22300001	22500000	138543	1404.0	470.0	127.0	124.0	4871.0
3R	22320001	22520000	136993	1390.0	495.0	157.0	125.0	4966.0
3R	22340001	22540000	137992	1368.0	487.0	177.0	134.0	5070.0
3R	22360001	22560000	140899	1460.0	533.0	198.0	149.0	5481.0
3R	22380001	22580000	145413	1468.0	562.0	215.0	139.0	5711.0
3R	22400001	22600000	144119	1610.0	610.0	226.0	125.0	6069.0
3R	22420001	22620000	141658	1635.0	598.0	215.0	107.0	6061.0
3R	22440001	22640000	137480	1504.0	563.0	212.0	89.0	5720.0
3R	22460001	22660000	137554	1549.0	566.0	238.0	94.0	5781.0
3R	22480001	22680000	137710	1483.0	543.0	242.0	97.0	5602.0
3R	22500001	22700000	143468	1569.0	551.0	270.0	107.0	5896.0
3R	22520001	22720000	141972	1579.0	486.0	251.0	113.0	5795.0
3R	22540001	22740000	142595	1641.0	484.0	243.0	115.0	5803.0
3R	22560001	22760000	139795	1692.0	466.0	248.0	91.0	5866.0
3R	22580001	22780000	134590	1745.0	471.0	233.0	118.0	5783.0
3R	22600001	22800000	128406	1547.0	409.0	223.0	124.0	5306.0
3R	22620001	22820000	129184	1527.0	438.0	224.0	138.0	5329.0
3R	22640001	22840000	131482	1520.0	433.0	226.0	152.0	5355.0
3R	22660001	22860000	132369	1414.0	460.0	204.0	170.0	5250.0
3R	22680001	22880000	135861	1423.0	509.0	203.0	218.0	5438.0
3R	22700001	22900000	135916	1460.0	530.0	214.0	253.0	5513.0
3R	22720001	22920000	138902	1458.0	623.0	216.0	252.0	5657.0
3R	22740001	22940000	137292	1413.0	650.0	227.0	252.0	5628.0
3R	22760001	22960000	137204	1257.0	631.0	207.0	261.0	5171.0
3R	22780001	22980000	136463	1191.0	651.0	202.0	248.0	4981.0
3R	22800001	23000000	136442	1293.0	718.0	199.0	271.0	5076.0
3R	22820001	23020000	135825	1316.0	711.0	193.0	273.0	5132.0
3R	22840001	23040000	134682	1373.0	725.0	191.0	291.0	5098.0
3R	22860001	23060000	133258	1465.0	699.0	206.0	293.0	5152.0
3R	22880001	23080000	133231	1532.0	697.0	200.0	281.0	5301.0
3R	22900001	23100000	129314	1460.0	676.0	172.0	271.0	5119.0
3R	22920001	23120000	128426	1486.0	639.0	164.0	294.0	5103.0
3R	22940001	23140000	132987	1480.0	630.0	168.0	286.0	5212.0
3R	22960001	23160000	134465	1536.0	662.0	190.0	292.0	5443.0
3R	22980001	23180000	134618	1477.0	666.0	197.0	294.0	5419.0
3R	23000001	23200000	135318	1377.0	597.0	215.0	294.0	5280.0
3R	23020001	23220000	134236	1391.0	594.0	233.0	302.0	5115.0
3R	23040001	23240000	131995	1325.0	581.0	255.0	298.0	4997.0
3R	23060001	23260000	127629	1251.0	527.0	247.0	281.0	4626.0
3R	23080001	23280000	125314	1188.0	511.0	259.0	276.0	4329.0
3R	23100001	23300000	124485	1140.0	491.0	246.0	266.0	4170.0
3R	23120001	23320000	125777	1162.0	482.0	245.0	260.0	4202.0
3R	23140001	23340000	121615	1243.0	473.0	222.0	260.0	4166.0
3R	23160001	23360000	122862	1323.0	443.0	217.0	252.0	4283.0
3R	23180001	23380000	125301	1420.0	402.0	239.0	237.0	4184.0
3R	23200001	23400000	126164	1419.0	394.0	230.0	209.0	4142.0
3R	23220001	23420000	126650	1387.0	369.0	233.0	192.0	4100.0
3R	23240001	23440000	124713	1353.0	330.0	227.0	170.0	4008.0
3R	23260001	23460000	128460	1394.0	354.0	231.0	165.0	4174.0
3R	23280001	23480000	126011	1319.0	324.0	203.0	132.0	3997.0
3R	23300001	23500000	125645	1349.0	317.0	214.0	106.0	3904.0
3R	23320001	23520000	123450	1292.0	272.0	215.0	83.0	3707.0
3R	23340001	23540000	120712	1239.0	257.0	213.0	75.0	3535.0
3R	23360001	23560000	119286	1170.0	244.0	194.0	83.0	3462.0
3R	23380001	23580000	117410	1085.0	215.0	150.0	91.0	3341.0
3R	23400001	23600000	115604	1088.0	216.0	136.0	99.0	3329.0
3R	23420001	23620000	116730	1031.0	203.0	110.0	101.0	3263.0
3R	23440001	23640000	107430	974.0	194.0	86.0	90.0	3035.0
3R	23460001	23660000	93056	814.0	142.0	62.0	81.0	2561.0
3R	23480001	23680000	82711	754.0	128.0	60.0	79.0	2340.0
3R	23500001	23700000	71668	621.0	100.0	36.0	74.0	2049.0
3R	23520001	23720000	60055	495.0	88.0	20.0	64.0	1645.0
3R	23540001	23740000	55720	381.0	67.0	16.0	59.0	1383.0
3R	23560001	23760000	54165	353.0	66.0	19.0	47.0	1213.0
3R	23580001	23780000	55108	375.0	86.0	27.0	51.0	1590.0
3R	23600001	23800000	55262	408.0	101.0	39.0	48.0	1781.0
3R	23620001	23820000	55448	455.0	112.0	39.0	46.0	2022.0
3R	23640001	23840000	70287	565.0	138.0	45.0	49.0	2369.0
3R	23660001	23860000	85480	672.0	157.0	49.0	53.0	2738.0
3R	23680001	23880000	99043	806.0	201.0	53.0	67.0	3147.0
3R	23700001	23900000	113051	946.0	225.0	65.0	76.0	3636.0
3R	23720001	23920000	128558	1171.0	276.0	75.0	86.0	4208.0
3R	23740001	23940000	136562	1262.0	322.0	84.0	102.0	4598.0
3R	23760001	23960000	125843	1161.0	299.0	74.0	93.0	4218.0
3R	23780001	23980000	111428	1021.0	265.0	61.0	73.0	3549.0
3R	23800001	24000000	106666	952.0	242.0	66.0	65.0	3278.0
3R	23820001	24020000	94554	865.0	223.0	80.0	60.0	2886.0
3R	23840001	24040000	89423	787.0	203.0	81.0	62.0	2809.0
3R	23860001	24060000	85607	741.0	214.0	96.0	71.0	2787.0
3R	23880001	24080000	84072	739.0	198.0	118.0	75.0	2953.0
3R	23900001	24100000	83184	738.0	221.0	140.0	69.0	3075.0
3R	23920001	24120000	78608	675.0	195.0	167.0	63.0	2927.0
3R	23940001	24140000	81311	692.0	172.0	167.0	51.0	2903.0
3R	23960001	24160000	93037	823.0	198.0	188.0	66.0	3431.0
3R	23980001	24180000	108702	1005.0	250.0	217.0	76.0	3991.0
3R	24000001	24200000	112933	1060.0	301.0	221.0	83.0	4189.0
3R	24020001	24220000	123463	1103.0	345.0	216.0	88.0	4364.0
3R	24040001	24240000	123748	1135.0	369.0	214.0	86.0	4345.0
3R	24060001	24260000	122969	1127.0	359.0	197.0	76.0	4236.0
3R	24080001	24280000	122678	1053.0	351.0	179.0	60.0	3945.0
3R	24100001	24300000	117793	967.0	322.0	149.0	62.0	3511.0
3R	24120001	24320000	112020	845.0	304.0	114.0	60.0	3214.0
3R	24140001	24340000	107859	821.0	309.0	103.0	56.0	3102.0
3R	24160001	24360000	106621	776.0	312.0	86.0	42.0	2833.0
3R	24180001	24380000	102746	692.0	311.0	64.0	43.0	2704.0
3R	24200001	24400000	102587	666.0	280.0	42.0	38.0	2613.0
3R	24220001	24420000	104189	699.0	285.0	33.0	39.0	2712.0
3R	24240001	24440000	109934	841.0	312.0	30.0	50.0	3160.0
3R	24260001	24460000	115738	876.0	341.0	31.0	61.0	3330.0
3R	24280001	24480000	115683	878.0	340.0	25.0	61.0	3311.0
3R	24300001	24500000	116441	868.0	358.0	33.0	59.0	3422.0
3R	24320001	24520000	118667	890.0	384.0	37.0	72.0	3537.0
3R	24340001	24540000	120313	950.0	403.0	45.0	82.0	3863.0
3R	24360001	24560000	121563	1015.0	400.0	51.0	86.0	4116.0
3R	24380001	24580000	124807	1140.0	420.0	56.0	83.0	4314.0
3R	24400001	24600000	132937	1308.0	450.0	76.0	117.0	4829.0
3R	24420001	24620000	138757	1430.0	485.0	82.0	122.0	5196.0
3R	24440001	24640000	140106	1450.0	487.0	97.0	112.0	5216.0
3R	24460001	24660000	142582	1495.0	472.0	110.0	108.0	5376.0
3R	24480001	24680000	147260	1642.0	491.0	119.0	117.0	5784.0
3R	24500001	24700000	148594	1730.0	486.0	118.0	117.0	5895.0
3R	24520001	24720000	153288	1846.0	516.0	120.0	112.0	6195.0
3R	24540001	24740000	155421	1881.0	520.0	131.0	139.0	6175.0
3R	24560001	24760000	155841	1884.0	531.0	132.0	147.0	6110.0
3R	24580001	24780000	154861	1847.0	503.0	132.0	161.0	6178.0
3R	24600001	24800000	151305	1779.0	483.0	125.0	137.0	5828.0
3R	24620001	24820000	140541	1634.0	402.0	122.0	132.0	5432.0
3R	24640001	24840000	122991	1406.0	343.0	105.0	128.0	4705.0
3R	24660001	24860000	107677	1307.0	312.0	94.0	119.0	4238.0
3R	24680001	24880000	102674	1154.0	302.0	86.0	119.0	3754.0
3R	24700001	24900000	102873	1058.0	285.0	86.0	128.0	3547.0
3R	24720001	24920000	100157	884.0	232.0	78.0	120.0	3073.0
3R	24740001	24940000	94215	722.0	188.0	61.0	96.0	2676.0
3R	24760001	24960000	95583	667.0	179.0	69.0	100.0	2729.0
3R	24780001	24980000	97395	563.0	157.0	61.0	92.0	2432.0
3R	24800001	25000000	100676	576.0	171.0	49.0	106.0	2478.0
3R	24820001	25020000	110968	625.0	196.0	50.0	118.0	2665.0
3R	24840001	25040000	124255	712.0	206.0	63.0	141.0	3001.0
3R	24860001	25060000	135108	777.0	228.0	71.0	156.0	3234.0
3R	24880001	25080000	138683	773.0	226.0	72.0	150.0	3232.0
3R	24900001	25100000	141861	787.0	227.0	72.0	151.0	3230.0
3R	24920001	25120000	144077	834.0	246.0	87.0	159.0	3403.0
3R	24940001	25140000	148196	876.0	252.0	91.0	159.0	3447.0
3R	24960001	25160000	149484	924.0	274.0	97.0	153.0	3460.0
3R	24980001	25180000	143445	967.0	278.0	94.0	157.0	3498.0
3R	25000001	25200000	132832	855.0	244.0	97.0	143.0	3242.0
3R	25020001	25220000	114279	745.0	214.0	92.0	123.0	2761.0
3R	25040001	25240000	100992	658.0	204.0	79.0	100.0	2425.0
3R	25060001	25260000	92387	604.0	200.0	73.0	92.0	2333.0
3R	25080001	25280000	78172	555.0	175.0	71.0	87.0	2157.0
3R	25100001	25300000	64048	505.0	160.0	60.0	74.0	1952.0
3R	25120001	25320000	54283	464.0	134.0	45.0	66.0	1746.0
3R	25140001	25340000	54127	496.0	153.0	60.0	76.0	1864.0
3R	25160001	25360000	55044	507.0	150.0	52.0	77.0	1899.0
3R	25180001	25380000	62608	525.0	168.0	70.0	69.0	1948.0
3R	25200001	25400000	70767	648.0	232.0	87.0	79.0	2286.0
3R	25220001	25420000	88103	795.0	270.0	120.0	112.0	2728.0
3R	25240001	25440000	105952	920.0	311.0	159.0	142.0	3245.0
3R	25260001	25460000	119000	1050.0	356.0	163.0	171.0	3448.0
3R	25280001	25480000	135551	1176.0	396.0	178.0	210.0	4028.0
3R	25300001	25500000	152724	1339.0	486.0	207.0	277.0	4884.0
3R	25320001	25520000	168788	1483.0	534.0	231.0	333.0	5464.0
3R	25340001	25540000	173997	1556.0	546.0	229.0	364.0	5643.0
3R	25360001	25560000	171006	1531.0	536.0	216.0	397.0	5655.0
3R	25380001	25580000	169130	1479.0	535.0	223.0	403.0	5680.0
3R	25400001	25600000	171087	1417.0	518.0	225.0	406.0	5748.0
3R	25420001	25620000	171038	1455.0	549.0	219.0	396.0	6182.0
3R	25440001	25640000	167927	1481.0	582.0	195.0	403.0	6328.0
3R	25460001	25660000	164704	1444.0	587.0	213.0	404.0	6400.0
3R	25480001	25680000	161248	1409.0	597.0	208.0	375.0	6220.0
3R	25500001	25700000	155136	1322.0	560.0	195.0	310.0	5659.0
3R	25520001	25720000	151131	1255.0	571.0	194.0	262.0	5473.0
3R	25540001	25740000	150050	1232.0	608.0	204.0	221.0	5554.0
3R	25560001	25760000	152577	1196.0	658.0	235.0	199.0	5844.0
3R	25580001	25780000	143810	1135.0	657.0	217.0	186.0	5603.0
3R	25600001	25800000	141487	1118.0	681.0	206.0	176.0	5689.0
3R	25620001	25820000	139265	1083.0	693.0	185.0	184.0	5495.0
3R	25640001	25840000	142189	1086.0	667.0	175.0	166.0	5497.0
3R	25660001	25860000	143812	1195.0	632.0	154.0	175.0	5843.0
3R	25680001	25880000	148509	1424.0	639.0	146.0	197.0	6325.0
3R	25700001	25900000	152779	1557.0	601.0	131.0	217.0	6701.0
3R	25720001	25920000	155132	1663.0	580.0	127.0	225.0	6979.0
3R	25740001	25940000	154808	1681.0	593.0	137.0	229.0	6987.0
3R	25760001	25960000	152283	1721.0	550.0	116.0	207.0	6640.0
3R	25780001	25980000	160430	1813.0	538.0	109.0	219.0	6897.0
3R	25800001	26000000	160789	1840.0	480.0	108.0	212.0	6727.0
3R	25820001	26020000	161364	1835.0	431.0	108.0	199.0	6616.0
3R	25840001	26040000	157847	1808.0	407.0	114.0	205.0	6444.0
3R	25860001	26060000	151034	1666.0	447.0	121.0	181.0	6016.0
3R	25880001	26080000	148754	1496.0	459.0	120.0	165.0	5666.0
3R	25900001	26100000	148536	1406.0	525.0	134.0	166.0	5475.0
3R	25920001	26120000	148478	1409.0	602.0	138.0	177.0	5324.0
3R	25940001	26140000	145811	1397.0	587.0	110.0	200.0	5144.0
3R	25960001	26160000	144884	1324.0	586.0	105.0	217.0	4922.0
3R	25980001	26180000	144348	1299.0	596.0	116.0	236.0	4768.0
3R	26000001	26200000	145742	1269.0	618.0	121.0	260.0	4681.0
3R	26020001	26220000	147040	1254.0	658.0	128.0	290.0	4670.0
3R	26040001	26240000	149339	1336.0	758.0	130.0	302.0	4995.0
3R	26060001	26260000	152834	1376.0	737.0	121.0	314.0	5084.0
3R	26080001	26280000	152138	1362.0	731.0	133.0	338.0	5139.0
3R	26100001	26300000	148648	1439.0	687.0	126.0	346.0	5157.0
3R	26120001	26320000	149205	1423.0	625.0	124.0	339.0	5323.0
3R	26140001	26340000	151036	1497.0	612.0	127.0	343.0	5520.0
3R	26160001	26360000	151329	1564.0	632.0	128.0	346.0	5602.0
3R	26180001	26380000	152831	1596.0	636.0	123.0	320.0	5549.0
3R	26200001	26400000	154972	1694.0	624.0	149.0	310.0	5678.0
3R	26220001	26420000	155899	1721.0	597.0	162.0	289.0	5665.0
3R	26240001	26440000	156951	1585.0	508.0	161.0	283.0	5313.0
3R	26260001	26460000	154576	1505.0	488.0	178.0	276.0	5147.0
3R	26280001	26480000	148781	1429.0	443.0	170.0	247.0	4754.0
3R	26300001	26500000	153069	1356.0	480.0	167.0	239.0	4723.0
3R	26320001	26520000	152007	1307.0	483.0	176.0	259.0	4608.0
3R	26340001	26540000	149219	1140.0	436.0	173.0	232.0	4282.0
3R	26360001	26560000	150897	1082.0	398.0	185.0	217.0	4252.0
3R	26380001	26580000	147717	1041.0	386.0	202.0	212.0	4248.0
3R	26400001	26600000	145550	996.0	370.0	176.0	195.0	4114.0
3R	26420001	26620000	141344	970.0	381.0	184.0	210.0	3975.0
3R	26440001	26640000	132880	977.0	401.0	183.0	195.0	3780.0
3R	26460001	26660000	133814	990.0	402.0	178.0	189.0	3807.0
3R	26480001	26680000	137483	999.0	426.0	181.0	187.0	3956.0
3R	26500001	26700000	132706	959.0	406.0	184.0	166.0	3811.0
3R	26520001	26720000	131537	922.0	400.0	156.0	137.0	3588.0
3R	26540001	26740000	134392	958.0	413.0	145.0	156.0	3650.0
3R	26560001	26760000	133804	980.0	429.0	125.0	171.0	3715.0
3R	26580001	26780000	136078	996.0	445.0	108.0	178.0	3837.0
3R	26600001	26800000	132662	900.0	478.0	95.0	179.0	3620.0
3R	26620001	26820000	130835	845.0	468.0	66.0	155.0	3495.0
3R	26640001	26840000	135088	893.0	463.0	55.0	163.0	3615.0
3R	26660001	26860000	137011	937.0	464.0	42.0	163.0	3606.0
3R	26680001	26880000	139484	1009.0	484.0	44.0	185.0	3676.0
3R	26700001	26900000	134321	1002.0	438.0	43.0	204.0	3554.0
3R	26720001	26920000	132959	1032.0	420.0	43.0	198.0	3577.0
3R	26740001	26940000	133340	1032.0	433.0	47.0	173.0	3558.0
3R	26760001	26960000	132777	1021.0	422.0	51.0	158.0	3538.0
3R	26780001	26980000	131266	992.0	380.0	52.0	165.0	3378.0
3R	26800001	27000000	127828	993.0	350.0	49.0	178.0	3482.0
3R	26820001	27020000	128287	974.0	332.0	55.0	167.0	3487.0
3R	26840001	27040000	123920	898.0	320.0	71.0	148.0	3320.0
3R	26860001	27060000	126084	894.0	337.0	81.0	131.0	3429.0
3R	26880001	27080000	123071	861.0	337.0	74.0	113.0	3410.0
3R	26900001	27100000	129721	891.0	395.0	90.0	99.0	3647.0
3R	26920001	27120000	132902	885.0	395.0	110.0	99.0	3832.0
3R	26940001	27140000	133056	912.0	401.0	119.0	90.0	4039.0
3R	26960001	27160000	129280	900.0	403.0	140.0	85.0	3963.0
3R	26980001	27180000	131164	926.0	455.0	161.0	75.0	4162.0
3R	27000001	27200000	134998	916.0	468.0	171.0	55.0	4171.0
3R	27020001	27220000	134347	955.0	464.0	169.0	51.0	4217.0
3R	27040001	27240000	138313	1021.0	450.0	158.0	53.0	4467.0
3R	27060001	27260000	136177	1012.0	426.0	154.0	63.0	4450.0
3R	27080001	27280000	135856	957.0	396.0	156.0	67.0	4384.0
3R	27100001	27300000	137486	970.0	367.0	138.0	79.0	4365.0
3R	27120001	27320000	137153	948.0	388.0	137.0	85.0	4328.0
3R	27140001	27340000	133643	917.0	363.0	140.0	86.0	4199.0
3R	27160001	27360000	134495	947.0	368.0	128.0	90.0	4184.0
3R	27180001	27380000	131367	959.0	352.0	118.0	85.0	4043.0
3R	27200001	27400000	131832	1052.0	341.0	137.0	101.0	4017.0
3R	27220001	27420000	135036	1136.0	361.0	184.0	116.0	4261.0
3R	27240001	27440000	136664	1162.0	362.0	194.0	125.0	4409.0
3R	27260001	27460000	135514	1163.0	358.0	189.0	118.0	4299.0
3R	27280001	27480000	136431	1227.0	416.0	201.0	114.0	4445.0
3R	27300001	27500000	136858	1231.0	466.0	206.0	123.0	4589.0
3R	27320001	27520000	135759	1222.0	462.0	244.0	140.0	4713.0
3R	27340001	27540000	132978	1202.0	469.0	271.0	161.0	4684.0
3R	27360001	27560000	137637	1276.0	471.0	315.0	183.0	5156.0
3R	27380001	27580000	140993	1302.0	455.0	322.0	194.0	5407.0
3R	27400001	27600000	143421	1306.0	479.0	311.0	197.0	5688.0
3R	27420001	27620000	144907	1260.0	470.0	281.0	189.0	5637.0
3R	27440001	27640000	148205	1283.0	475.0	315.0	185.0	5797.0
3R	27460001	27660000	148963	1279.0	483.0	316.0	191.0	5954.0
3R	27480001	27680000	151758	1305.0	415.0	312.0	194.0	6034.0
3R	27500001	27700000	154066	1275.0	331.0	315.0	190.0	5918.0
3R	27520001	27720000	154360	1288.0	300.0	268.0	184.0	5724.0
3R	27540001	27740000	159529	1301.0	292.0	237.0	169.0	5802.0
3R	27560001	27760000	157799	1243.0	290.0	192.0	150.0	5583.0
3R	27580001	27780000	150948	1157.0	294.0	182.0	147.0	5243.0
3R	27600001	27800000	152023	1123.0	316.0	202.0	168.0	5328.0
3R	27620001	27820000	154732	1187.0	400.0	206.0	201.0	5814.0
3R	27640001	27840000	154612	1235.0	454.0	187.0	216.0	5744.0
3R	27660001	27860000	158320	1338.0	500.0	226.0	235.0	5878.0
3R	27680001	27880000	160973	1427.0	543.0	225.0	274.0	6132.0
3R	27700001	27900000	161528	1524.0	632.0	256.0	301.0	6405.0
3R	27720001	27920000	163598	1588.0	726.0	279.0	307.0	6644.0
3R	27740001	27940000	163708	1747.0	767.0	285.0	326.0	6807.0
3R	27760001	27960000	164555	1759.0	751.0	294.0	336.0	6720.0
3R	27780001	27980000	170015	1835.0	748.0	301.0	364.0	6948.0
3R	27800001	28000000	168940	1849.0	726.0	298.0	382.0	6903.0
3R	27820001	28020000	166670	1759.0	664.0	289.0	393.0	6520.0
3R	27840001	28040000	165945	1675.0	667.0	285.0	455.0	6564.0
3R	27860001	28060000	164246	1611.0	650.0	256.0	462.0	6558.0
3R	27880001	28080000	163013	1477.0	618.0	261.0	419.0	6322.0
3R	27900001	28100000	163665	1378.0	548.0	227.0	382.0	6080.0
3R	27920001	28120000	162480	1303.0	442.0	196.0	358.0	5695.0
3R	27940001	28140000	164371	1173.0	391.0	205.0	346.0	5611.0
3R	27960001	28160000	166992	1150.0	386.0	199.0	343.0	5800.0
3R	27980001	28180000	165962	1095.0	375.0	182.0	312.0	5622.0
3R	28000001	28200000	154574	1013.0	326.0	152.0	258.0	5173.0
3R	28020001	28220000	151301	1007.0	280.0	137.0	246.0	5042.0
3R	28040001	28240000	141763	920.0	199.0	111.0	171.0	4466.0
3R	28060001	28260000	137095	876.0	144.0	97.0	153.0	4258.0
3R	28080001	28280000	128904	822.0	117.0	82.0	158.0	3955.0
3R	28100001	28300000	120198	805.0	100.0	73.0	152.0	3797.0
3R	28120001	28320000	118537	865.0	104.0	82.0	162.0	4036.0
3R	28140001	28340000	116106	856.0	90.0	88.0	162.0	3918.0
3R	28160001	28360000	111033	887.0	80.0	82.0	158.0	3827.0
3R	28180001	28380000	111693	984.0	69.0	92.0	168.0	4204.0
3R	28200001	28400000	118217	1047.0	85.0	106.0	181.0	4451.0
3R	28220001	28420000	115571	1035.0	85.0	103.0	147.0	4428.0
3R	28240001	28440000	121385	1068.0	82.0	111.0	140.0	4821.0
3R	28260001	28460000	124829	1082.0	75.0	117.0	127.0	4829.0
3R	28280001	28480000	131105	1163.0	71.0	125.0	121.0	5173.0
3R	28300001	28500000	134929	1187.0	141.0	127.0	120.0	5288.0
3R	28320001	28520000	130567	1182.0	133.0	116.0	120.0	5017.0
3R	28340001	28540000	127974	1245.0	126.0	87.0	125.0	4876.0
3R	28360001	28560000	126234	1297.0	119.0	81.0	128.0	4637.0
3R	28380001	28580000	128100	1284.0	118.0	84.0	127.0	4342.0
3R	28400001	28600000	130733	1289.0	102.0	74.0	140.0	4373.0
3R	28420001	28620000	135780	1261.0	91.0	81.0	149.0	4321.0
3R	28440001	28640000	139711	1294.0	89.0	95.0	159.0	4291.0
3R	28460001	28660000	141311	1239.0	88.0	88.0	159.0	4132.0
3R	28480001	28680000	137746	1203.0	85.0	84.0	159.0	3915.0
3R	28500001	28700000	135239	1192.0	10.0	89.0	168.0	3831.0
3R	28520001	28720000	138572	1116.0	5.0	87.0	165.0	3899.0
3R	28540001	28740000	141235	1028.0	4.0	84.0	156.0	4055.0
3R	28560001	28760000	145744	941.0	4.0	80.0	147.0	4266.0
3R	28580001	28780000	145525	868.0	5.0	61.0	148.0	4409.0
3R	28600001	28800000	149803	951.0	5.0	55.0	134.0	4665.0
3R	28620001	28820000	149181	996.0	10.0	46.0	127.0	4823.0
3R	28640001	28840000	144432	936.0	19.0	27.0	125.0	4703.0
3R	28660001	28860000	134914	900.0	20.0	31.0	125.0	4614.0
3R	28680001	28880000	136980	900.0	36.0	31.0	121.0	4674.0
3R	28700001	28900000	139617	884.0	37.0	25.0	105.0	4732.0
3R	28720001	28920000	137746	865.0	52.0	26.0	92.0	4642.0
3R	28740001	28940000	135507	814.0	63.0	41.0	79.0	4440.0
3R	28760001	28960000	136840	818.0	88.0	67.0	75.0	4291.0
3R	28780001	28980000	138399	802.0	98.0	88.0	62.0	4068.0
3R	28800001	29000000	137171	688.0	125.0	125.0	65.0	3755.0
3R	28820001	29020000	136656	687.0	145.0	146.0	66.0	3548.0
3R	28840001	29040000	139635	716.0	155.0	159.0	65.0	3540.0
3R	28860001	29060000	147050	766.0	173.0	167.0	87.0	3766.0
3R	28880001	29080000	148011	776.0	215.0	175.0	100.0	3821.0
3R	28900001	29100000	152339	791.0	257.0	179.0	121.0	3894.0
3R	28920001	29120000	150445	821.0	288.0	180.0	129.0	3986.0
3R	28940001	29140000	141018	814.0	285.0	164.0	146.0	3797.0
3R	28960001	29160000	138367	799.0	272.0	138.0	149.0	3935.0
3R	28980001	29180000	126798	825.0	261.0	118.0	148.0	3839.0
3R	29000001	29200000	123010	907.0	264.0	99.0	159.0	3936.0
3R	29020001	29220000	124116	983.0	269.0	103.0	168.0	4030.0
3R	29040001	29240000	122402	1011.0	274.0	110.0	166.0	4035.0
3R	29060001	29260000	121523	1048.0	312.0	112.0	174.0	4184.0
3R	29080001	29280000	120783	1147.0	320.0	103.0	181.0	4215.0
3R	29100001	29300000	114022	1124.0	302.0	105.0	177.0	4083.0
3R	29120001	29320000	120191	1150.0	316.0	106.0	195.0	4333.0
3R	29140001	29340000	129713	1215.0	330.0	116.0	198.0	4795.0
3R	29160001	29360000	126900	1231.0	339.0	134.0	214.0	4690.0
3R	29180001	29380000	134257	1281.0	356.0	141.0	223.0	4958.0
3R	29200001	29400000	130822	1193.0	340.0	144.0	200.0	4717.0
3R	29220001	29420000	121931	1067.0	332.0	134.0	197.0	4529.0
3R	29240001	29440000	119996	1079.0	333.0	123.0	215.0	4512.0
3R	29260001	29460000	107617	974.0	278.0	108.0	177.0	3977.0
3R	29280001	29480000	93132	775.0	212.0	101.0	150.0	3424.0
3R	29300001	29500000	82124	712.0	187.0	93.0	133.0	3075.0
3R	29320001	29520000	66351	607.0	127.0	90.0	107.0	2448.0
3R	29340001	29540000	53572	506.0	105.0	80.0	87.0	1877.0
3R	29360001	29560000	42396	397.0	84.0	61.0	67.0	1462.0
